id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
42517371,Céntrico Depto. sobre Av. Paseo de la Reforma,65974808,Alejandro,,Cuauhtémoc,19.42861,-99.16304,Entire home/apt,750,1,10,2020-12-06,1.01,3,39
42517510,EL RASCACIELITO PENTHOUSE,91265490,HOMi,,Cuauhtémoc,19.43357,-99.16918,Entire home/apt,5200,1,2,2020-07-05,0.21,108,365
42517520,Departamento cerca del Centro Historico,338651670,Jose,,Cuauhtémoc,19.41683,-99.13102,Entire home/apt,400,2,0,,,1,172
42517703,Bright flat in heart of CONDESA (Amsterdam),56460981,Emilie,,Cuauhtémoc,19.41231,-99.17207,Entire home/apt,1090,2,0,,,2,26
42519255,¡Tranquilidad & Excelente ubicación!,160522729,Victor,,Gustavo A. Madero,19.47353,-99.13023,Entire home/apt,400,2,0,,,1,81
42519850,Habitación de Yola,338683775,Yolanda,,Gustavo A. Madero,19.53492,-99.14732,Private room,250,1,1,2020-04-20,0.12,1,179
42520025,Apartment 302,163320073,Valentina,,Cuauhtémoc,19.43136,-99.16439,Entire home/apt,1900,1,0,,,1,172
42520403,Habitación a 5 min. del Aeropuerto con Baño Privad,158112392,Luis,,Gustavo A. Madero,19.45227,-99.08363,Entire home/apt,215,1,51,2020-12-14,5.10,2,84
42520456,HAB 10MIN AEROPUERTO FORO SOL Y PALACIO DEPORTES 8,214095598,Rosana,,Iztacalco,19.39392,-99.09155,Private room,200,1,4,2020-10-14,0.40,14,162
42521311,Amplio departamento de lujo. 300 m2. Vigilancia 24,9579380,Glenda,,Tlalpan,19.30162,-99.20923,Entire home/apt,3014,180,0,,,2,365
42521721,Rento amplia habitacion,298924892,Angelica,,Cuajimalpa de Morelos,19.35863,-99.26926,Private room,850,1,0,,,1,179
42524999,"Great  location, nice apartment Polanco",332024069,Camilo,,Miguel Hidalgo,19.43602,-99.19109,Entire home/apt,890,2,6,2020-11-14,0.59,7,90
42533125,Hermoso Depto. Seguro. Cerca aeropuerto y centro,265214570,Lourdes,,Venustiano Carranza,19.41428,-99.11192,Entire home/apt,500,8,1,2020-03-31,0.11,2,0
42534506,Habitación privada muy cerca de embajada de USA.,26079924,Miri,,Miguel Hidalgo,19.43569,-99.17047,Private room,320,1,2,2020-04-11,0.21,4,357
42534862,"Luxury apartment ""6"" in the best area of Condesa.",306680527,Neuhaus,,Cuauhtémoc,19.40841,-99.1704,Entire home/apt,1447,1,1,2020-03-15,0.11,18,365
42536499,HISTORICO APARTAMENTO CON TERRAZA PRIVADA,17630122,Olivier & Arquimedes,,Cuauhtémoc,19.42951,-99.13518,Entire home/apt,574,2,18,2020-12-12,3.72,7,363
42537131,Lindo cuarto individual (ESCANDÓN),107041008,Mariel,,Miguel Hidalgo,19.40308,-99.1729,Private room,245,2,3,2020-09-30,0.32,2,254
42538042,Single Room With Shared Bathroom 1-6 -Socrates 134,230197895,Colivers,,Miguel Hidalgo,19.43633,-99.20291,Private room,904,1,0,,,11,365
42539228,.Little ROOM Zona Rosa Embajada IV,66387078,Iker Y Riko,,Cuauhtémoc,19.43071,-99.16396,Private room,194,1,10,2020-11-30,1.00,23,0
42539356,Linda habitacion /estudio muy comoda,171734303,Carolina,,Coyoacán,19.35442,-99.12543,Private room,320,15,1,2020-03-24,0.11,2,0
42540541,"HAB 10MIN AEROPUERTO FORO SOL, PALACIO DEPORTES 6",214095598,Rosana,,Iztacalco,19.39392,-99.09155,Private room,200,1,1,2020-03-16,0.11,14,323
42540759,Beautiful apartment in the Heart of Condesa,66989402,Lissete,,Cuauhtémoc,19.4067,-99.17049,Private room,350,2,0,,,2,89
42540797,HAB 10MIN AEROPUERTO FORO SOL Y PALACIO DEPORTES 4,214095598,Rosana,,Iztacalco,19.39392,-99.09155,Private room,200,1,2,2020-03-04,0.20,14,262
42540920,HAB 10MIN AEROPUERTO FORO SOL Y PALACIO DEPORTES 7,214095598,Rosana,,Iztacalco,19.39392,-99.09155,Private room,200,1,1,2020-03-15,0.10,14,236
42541063,HAB 10MIN AEROPUERTO FORO SOL PALACIO DEPORTES 5A,214095598,Rosana,,Iztacalco,19.39345,-99.09111,Private room,200,1,0,,,14,236
42542862,"Enjoy  Polanco, the best neighborhood as a local",158757829,Alberto,,Miguel Hidalgo,19.43568,-99.1914,Entire home/apt,29817,1,0,,,1,180
42544220,Habitación en Santa María la Ribera,335988223,Blanca Flor,,Cuauhtémoc,19.44558,-99.15678,Private room,400,1,1,2020-03-16,0.11,1,59
42546966,At Mexico City’s hills; 3km away from Polanco⭐️,104953556,Jose David & Nataly,,Miguel Hidalgo,19.42263,-99.2275,Entire home/apt,3976,1,12,2020-12-13,1.20,2,165
42552742,"Precious App Great located, Condesa",332024069,Camilo,,Cuauhtémoc,19.41259,-99.1694,Entire home/apt,1600,2,6,2020-11-07,1.22,7,269
42555295,High Ceilings Isolated Antique House,6529931,Enrico,,Cuauhtémoc,19.42745,-99.15288,Entire home/apt,565,1,7,2020-11-30,1.13,9,136
42555554,"3. Coyoacán Centro, Confort y Seguridad !!!",99947037,Julio,,Coyoacán,19.35182,-99.14982,Private room,224,3,1,2020-03-31,0.11,5,0
42556069,Depa Sotelo,317729355,Romeo Arturo,,Miguel Hidalgo,19.45251,-99.21813,Entire home/apt,750,2,20,2020-10-25,2.14,1,326
42558385,Cabaña Chica - Ajusco - Posada Rancho El Paraíso,128993582,Abraham,,Tlalpan,19.21547,-99.23095,Private room,1393,1,1,2020-12-03,1,5,359
42558522,Departamento Polanco,338994399,Iliana,,Miguel Hidalgo,19.43419,-99.18722,Entire home/apt,1200,3,0,,,1,90
42558535,HAB 10MIN AEROPUERTO FORO SOL PALACIO DEPORTES 5B,214095598,Rosana,,Iztacalco,19.39392,-99.09155,Shared room,200,1,1,2020-03-02,0.10,14,235
42558879,Beautiful Garden House 2 Bedrooms  in Polanco,332024069,Camilo,,Miguel Hidalgo,19.43568,-99.18891,Entire home/apt,1600,2,3,2020-10-28,0.59,7,75
42559572,Single Room With Shared Bathroom 2-5 -Socrates 134,230197895,Colivers,,Miguel Hidalgo,19.43805,-99.20472,Private room,985,1,0,,,11,365
42559875,Double Room With Shared Bathroom PB4- Socrates 134,230197895,Colivers,,Miguel Hidalgo,19.4361,-99.20467,Private room,985,1,0,,,11,1
42559924,Habitación privada en Polanco cerca del Metro.,27841247,Montserrat,,Miguel Hidalgo,19.43817,-99.18504,Private room,703,1,1,2020-03-15,0.11,21,365
42559937,Double Room With Shared Bathroom 1-2- Socrates 134,230197895,Colivers,,Miguel Hidalgo,19.43833,-99.20291,Private room,985,1,0,,,11,1
42560049,hermosa suite amueblada a un paso de Santa Fe,56204196,(Hidden by Airbnb),,Cuajimalpa de Morelos,19.36848,-99.27851,Entire home/apt,700,4,0,,,1,178
42560372,Habitación con balcón en Col.Del Valle Sur CDMX,221605956,Augusto,,Benito Juárez,19.37494,-99.1634,Private room,1200,1,0,,,4,365
42560408,Double Room With Private Bathroom 4-4-Socrates 134,230197895,Colivers,,Miguel Hidalgo,19.43651,-99.20291,Private room,985,1,0,,,11,365
42560453,Double Room With Private Bathroom 4-5-Socrates 134,230197895,Colivers,,Miguel Hidalgo,19.43829,-99.20301,Private room,985,1,0,,,11,365
42560489,"Habitación con Balcón en Polanco, cerca del Metro.",27841247,Montserrat,,Miguel Hidalgo,19.43809,-99.1848,Private room,721,1,1,2020-03-01,0.10,21,365
42560889,Preciosa Suite,288501278,Graciela,,Coyoacán,19.35123,-99.14811,Entire home/apt,800,1,0,,,1,365
42561322,Single Room With Private Bathroom 3-4 Socrates 134,230197895,Colivers,,Miguel Hidalgo,19.43673,-99.20318,Private room,985,1,0,,,11,365
42561389,Prívate room with balcony. Col. Del Valle Sur CDMX,221605956,Augusto,,Benito Juárez,19.37335,-99.16373,Private room,1200,1,0,,,4,365
42561477,Nice & Cozy  Room in the heat of Condesa,339016492,Rosalba,,Cuauhtémoc,19.41433,-99.17965,Private room,550,1,2,2020-03-15,0.20,1,365
42562176,DEPTO 42,339025677,Jose,,Álvaro Obregón,19.36698,-99.19694,Private room,195,1,0,,,1,178
42562395,"Locacion de lujo para filmaciones, PH Condesa CDMX",93861150,Juan,,Cuauhtémoc,19.41278,-99.17414,Private room,45309,1,0,,,1,365
42562553,Muy cerca del Aeropuerto,339029599,Yaír Eslí,,Gustavo A. Madero,19.46051,-99.12388,Private room,280,1,0,,,1,299
42562560,Ajusco Cangu!!!,281933091,Gerardo Juan,,Coyoacán,19.31394,-99.16381,Private room,350,2,0,,,3,365
42562911,Céntrica habitación,239651984,Susana,,Cuauhtémoc,19.40879,-99.14089,Private room,235,1,1,2020-03-01,0.10,3,365
42564285,Chapultepec,213179959,Lesly,,Cuauhtémoc,19.41915,-99.17751,Entire home/apt,849,8,1,2020-03-15,0.11,1,179
42565215,HAB 10MIN AEROPUERTO FORO SOL PALACIO DEPORTES 5C,214095598,Rosana,,Iztacalco,19.39392,-99.09155,Shared room,200,1,0,,,14,235
42565240,"2BDR,  pet- friendly, apartment in trendy Roma.",20656894,Marco,,Cuauhtémoc,19.40971,-99.16508,Entire home/apt,1100,1,3,2020-03-16,0.30,1,356
42565345,Cómoda habitación,239651984,Susana,,Cuauhtémoc,19.40848,-99.14112,Private room,235,1,7,2020-12-13,0.70,3,365
42565445,HAB 10MIN AEROPUERTO FORO SOL PALACIO DEPORTES 5D,214095598,Rosana,,Iztacalco,19.39293,-99.09064,Shared room,200,1,1,2020-03-13,0.10,14,235
42565839,HAB 10MIN AEROPUERTO FORO SOL PALACIO DEPORTES 9,214095598,Rosana,,Iztacalco,19.39297,-99.092,Private room,200,1,2,2020-03-16,0.20,14,236
42567198,Se renta departamento por habitacion o completo,339079379,Alejandro,,Cuauhtémoc,19.44456,-99.13569,Private room,7635,1,0,,,1,365
42567204,"2 camas individuales, con tv. muy cómoda.",271344628,Amelia,,Iztapalapa,19.36302,-99.05414,Private room,245,1,0,,,1,365
42567488,Nice & big private room in La Condesa,84365785,Daniella,,Cuauhtémoc,19.41452,-99.17567,Private room,964,1,1,2020-03-01,0.10,1,179
42580439,Habitación Privada en Zona Residencial,339178328,José,,Coyoacán,19.33945,-99.17244,Private room,400,3,0,,,1,0
42584764,Habitación privada muy tranquila en zona centrica,339210903,Eduardo,,Miguel Hidalgo,19.44904,-99.16631,Private room,200,1,0,,,1,89
42585558,"bonito mini departamento,",191072010,Rizo,,Iztacalco,19.40063,-99.10136,Private room,550,1,2,2020-06-13,0.23,2,179
42585595,"City center apartment, excellent location",207265052,Blanca,,Cuauhtémoc,19.4449,-99.13548,Entire home/apt,382,2,0,,,1,82
42587183,Hermoso Departamento en Santa María la Ribera,339235477,Alejandro Emmanuel,,Cuauhtémoc,19.45451,-99.15678,Entire home/apt,707,2,9,2020-11-17,1.58,1,177
42587453,Cozy & quiet apartment... close to Polanco!,257254547,Kriz,,Miguel Hidalgo,19.44506,-99.18507,Entire home/apt,754,2,0,,,1,179
42588916,Great Apartment one bedroom Del Valle,332024069,Camilo,,Benito Juárez,19.37403,-99.17587,Entire home/apt,950,2,5,2020-12-14,0.77,7,89
42588957,Cuartos Amueblados Independientes y Seguros,308211472,Pest,,Coyoacán,19.3454,-99.12288,Private room,225,6,0,,,1,365
42589863,McRoom para viajeros,222451173,Marian,,Álvaro Obregón,19.36826,-99.19835,Private room,300,1,0,,,1,365
42589972,"*Suite Madasi* confort, calidad y calidez para ti.",174209030,María,,Cuauhtémoc,19.4394,-99.14279,Entire home/apt,850,1,2,2020-12-20,0.21,1,365
42590334,Casa Amigos 2,233554399,Erik,,Gustavo A. Madero,19.48764,-99.14013,Private room,435,1,1,2020-04-21,0.12,2,365
42590788,Habitación en zona céntrica,339261053,Jorge,,Cuauhtémoc,19.45424,-99.14421,Private room,250,1,0,,,1,179
42591464,Beautiful flat in the heart of the city-RomaNorte,20653956,Alberto,,Cuauhtémoc,19.41494,-99.16079,Entire home/apt,1200,2,0,,,2,365
42591978,Siéntete como en tu casa. Mi estancia en Popotla,338797372,Hilario,,Miguel Hidalgo,19.45802,-99.1753,Private room,359,2,1,2020-03-21,0.11,1,365
42592125,recamara con baño,308193104,Pablo Adrián,,Cuauhtémoc,19.41107,-99.13566,Private room,220,3,0,,,2,89
42598911,Casa Idela para empresarios en viaje,330062732,Aldo,,Cuajimalpa de Morelos,19.36621,-99.29497,Entire home/apt,900,1,0,,,1,89
42603831,Habitación 5 mins del  AICM,240732035,Alberto,,Venustiano Carranza,19.44461,-99.08768,Private room,502,1,0,,,3,179
42604489,Departamento totalmente nuevo!!!,339384051,Eva,,Cuauhtémoc,19.44508,-99.16423,Entire home/apt,850,1,4,2020-06-30,0.41,1,179
42606475,✨🍃WELCOME TO YOUR BEAUTIFUL & CHARMING ROOM🌻,117072285,Kenia,,Miguel Hidalgo,19.44907,-99.16497,Private room,237,2,0,,,1,365
42606969,Excelente habitación en el oriente de la cuidad,150210683,Diana,,Iztacalco,19.3886,-99.0674,Private room,2000,1,0,,,1,268
42607764,Linda habitación con baño en el corazón de Reforma,155258448,Kinari,,Cuauhtémoc,19.43377,-99.15161,Private room,430,1,1,2020-03-13,0.10,1,89
42608415,"Casa de 3 recámaras y 4 baños. 
Tlamapa 7, Cuapa",339400233,Noemi,,Tlalpan,19.29883,-99.1285,Entire home/apt,1500,2,0,,,1,365
42609795,Casa minimalista de lujo para trabajar a distancia,63826348,Guadalupe,,Benito Juárez,19.38495,-99.13577,Entire home/apt,600,5,11,2020-12-14,1.10,1,342
42610451,Amplia y Cómoda Recámara en San Jerónimo.,268819510,Cecilia,,Álvaro Obregón,19.3321,-99.20936,Private room,246,1,2,2020-11-16,0.31,3,365
42611065,Habitacion en city tower polanco,73408045,Karla,,Miguel Hidalgo,19.44303,-99.20114,Private room,500,2,0,,,1,364
42612842,"El dicho: ""cómodo, bonito y barato"", si existe.",76966279,Gerardo,,Álvaro Obregón,19.34023,-99.2067,Private room,402,1,1,2020-03-13,0.10,1,179
42614274,Habitación minimalista e iluminada  al sur CDMX,35168031,Leslie,,Coyoacán,19.31369,-99.13565,Private room,250,1,0,,,3,0
42618382,EL RASCACIELITO,91265490,HOMi,,Cuauhtémoc,19.43269,-99.16751,Entire home/apt,4500,1,0,,,108,356
42619829,"Work & Stay  Bed, coffe, Desk semipriv.  Coyoacan",64636986,Mariela,,Coyoacán,19.34895,-99.16976,Private room,555,1,3,2020-03-16,0.31,4,1
42620561,Rento muy buen depa en el corazón de la condesa!!,94776136,Lucia,,Cuauhtémoc,19.40955,-99.17763,Entire home/apt,605,2,0,,,1,82
42620610,EL RASCACIELITO,91265490,HOMi,,Cuauhtémoc,19.43262,-99.16942,Entire home/apt,4500,1,0,,,108,351
42621460,EL RASCACIELITO,91265490,HOMi,,Cuauhtémoc,19.43402,-99.16752,Entire home/apt,4500,1,0,,,108,358
42621759,"Let it Be, Roma Sur",19411159,Claudia,,Coyoacán,19.30138,-99.11058,Private room,550,1,0,,,3,179
42622146,Morada,2620408,Sandra,,Benito Juárez,19.39185,-99.16821,Entire home/apt,1200,2,4,2020-12-02,0.42,1,0
42622286,Mexico - Santa fe - Se renta - Departamento,39368584,Olivier,,Cuajimalpa de Morelos,19.35783,-99.27364,Entire home/apt,3918,3,0,,,2,363
42624921,Respite Parques Polanco,131981771,Josue,,Miguel Hidalgo,19.44138,-99.18734,Entire home/apt,1150,1,14,2020-12-22,1.41,1,363
42625737,SANBE,339554618,Beto,,Miguel Hidalgo,19.44042,-99.20816,Private room,7500,1,0,,,1,179
42626082,Tecateca,1181055,Santiago,,Miguel Hidalgo,19.43271,-99.21092,Entire home/apt,1666,1,0,,,1,173
42626917,Habitación individual baño privado metro coyuya,182524096,Yazmin,,Iztacalco,19.39371,-99.11588,Private room,350,1,0,,,1,365
42627559,"Departamento muy cómodo, cerca de Polanco",238112511,Eduardo,,Miguel Hidalgo,19.45764,-99.19669,Entire home/apt,800,3,0,,,2,0
42628484,ROMA SUR cozy and bright apartment newly renovated,5652715,Lydia,,Cuauhtémoc,19.40719,-99.1578,Entire home/apt,1000,30,0,,,2,113
42637062,Depto. amueb. a15 min del Aeropuerto terminal 2,221590247,Fulgencio,,Iztacalco,19.40924,-99.06602,Entire home/apt,595,3,6,2020-12-13,0.75,2,155
42641743,10 min walking distance from PLAZA CARSO,128385552,Isabel,,Miguel Hidalgo,19.44556,-99.21163,Private room,5000,60,0,,,1,365
42643804,Cuarto verde en Casa Miami a sólo 5 min del WTC,64438322,Shamir,,Benito Juárez,19.39675,-99.17632,Private room,244,1,1,2020-04-05,0.11,4,356
42643824,Cuarto amarillo en Casa Miami a sólo 5 min del WTC,64438322,Shamir,,Benito Juárez,19.39717,-99.17596,Private room,247,1,1,2020-03-29,0.11,4,365
42643930,Apartment near Mexicaltzingo subway station,214532020,Shalom,,Coyoacán,19.35685,-99.12203,Private room,300,1,2,2020-08-19,0.23,2,0
42645126,Bedroom with bathroom in stylish flat in Condesa,2992563,Amado,,Cuauhtémoc,19.41574,-99.17455,Private room,1005,2,3,2020-12-06,0.32,2,365
42645935,¡¡¡Bellísimo departamento cerca de Polanco!!!,339751214,Joaquin,,Miguel Hidalgo,19.43712,-99.17962,Entire home/apt,1200,2,1,2020-03-02,0.10,1,1
42646099,Residencia para un descanso reconfortable.,339754034,Ledi Laura,,Iztacalco,19.41636,-99.06661,Private room,200,1,1,2020-03-18,0.11,1,146
42646823,(descuento por lanzamiento) Cómodo y Bien Ubicado,339759794,Pablo,,Benito Juárez,19.37893,-99.17497,Entire home/apt,900,6,0,,,1,173
42647350,Casa condominio,42074935,Casa,,Álvaro Obregón,19.35554,-99.25711,Private room,2000,1,0,,,2,179
42647746,Christmas Sale Entire apartment Roma Norte/Condesa,43198865,Margarita,,Cuauhtémoc,19.41937,-99.17357,Entire home/apt,1430,3,16,2020-12-07,1.68,1,76
42647884,"Alojamiento entero, privado, independiente, Loft",10759765,Juan Pablo,,La Magdalena Contreras,19.31666,-99.2259,Entire home/apt,375,1,1,2020-12-12,1,3,0
42647886,Mexico City Airport Suite,3283631,Ana,,Venustiano Carranza,19.43946,-99.09006,Entire home/apt,400,2,0,,,4,156
42648127,"Mexican suite with bathroom, balcony and kitchen.",32224806,Laura Lucía,,Cuauhtémoc,19.40335,-99.15998,Entire home/apt,395,1,4,2020-06-19,0.41,2,326
42648144,Wonderful plase to live... Paradies,277863905,Ulysses,,Cuauhtémoc,19.42919,-99.16144,Entire home/apt,1808,4,0,,,1,364
42652955,"Un Depa de Gran Lujo, Atención y Comodidad Vívelo",283888492,Alejandro,,Benito Juárez,19.38981,-99.15054,Private room,1145,1,0,,,2,1
42655051,Beautiful room in new building @heart of CDMX,136307038,Adriana,,Benito Juárez,19.39395,-99.15708,Private room,1005,1,0,,,1,179
42656347,Cozy room in Narvarte,110196125,Nyree,,Benito Juárez,19.39879,-99.15145,Private room,502,2,0,,,1,89
42659028,"CASA EN RENTA, COLINAS DEL SUR",157075861,Araceli,,Álvaro Obregón,19.3683,-99.22426,Entire home/apt,16500,1,0,,,1,365
42660353,Habitación cama King,335188111,Hotel,,Cuauhtémoc,19.42661,-99.13315,Private room,550,1,0,,,3,365
42660834,Habitación con dos camas Matrimoniales,335188111,Hotel,,Cuauhtémoc,19.4259,-99.1332,Private room,750,1,0,,,3,66
42660951,"Stairway to Heaven, Roma Sur",19411159,Claudia,,Coyoacán,19.29984,-99.10951,Private room,550,2,0,,,3,364
42663415,Habitación tranquila en Parque Hundido,339856708,Pablo,,Benito Juárez,19.37911,-99.17956,Private room,398,2,0,,,1,90
42664325,Casa privada Lomas Estrella,250218607,Ochoa,,Iztapalapa,19.31806,-99.09617,Entire home/apt,980,1,0,,,1,179
42664650,Beautiful and sweet Del Valle,339021001,Jorge,,Benito Juárez,19.37817,-99.16953,Entire home/apt,534,2,1,2020-03-23,0.11,1,261
42664925,Peace & Lovely Apartment at Hi Condesa Mexico City,312050625,Martina,,Cuauhtémoc,19.40948,-99.16714,Entire home/apt,1090,3,9,2020-11-29,2.48,3,342
42665025,Casa Saturno,152899267,José,,Iztapalapa,19.33863,-99.0692,Private room,231,2,1,2020-03-08,0.10,1,178
42665544,"Cozy 3Br, Private Terrace in the heart of Condesa",10764020,Mr. W,,Cuauhtémoc,19.41543,-99.17269,Entire home/apt,2813,1,1,2020-03-15,0.11,41,365
42665723,Amazing apartment in Sta fe area,8242003,Eva,,Cuajimalpa de Morelos,19.36554,-99.27043,Entire home/apt,900,3,4,2020-11-12,0.42,2,0
42666728,El departamento  listo para ti,128283021,Melissa,,Gustavo A. Madero,19.48009,-99.14706,Entire home/apt,550,1,0,,,2,365
42667147,Lovely and spacious apt w/ Master Suite in Condesa,179800202,BnButler,,Cuauhtémoc,19.40745,-99.16907,Entire home/apt,1500,2,8,2020-10-09,0.83,26,340
42667379,Best terrace of Condesa!,61276494,Caste,,Miguel Hidalgo,19.41588,-99.17981,Entire home/apt,4860,7,1,2020-07-18,0.19,3,159
42667681,Depto. 3 Recámaras Polanco Central,106556151,David,,Miguel Hidalgo,19.42969,-99.19144,Entire home/apt,1350,3,0,,,6,365
42667882,"The Purple Jay, NEW Flat with Amazing Street Views",50305161,Host Me Tender,,Cuauhtémoc,19.41799,-99.16219,Entire home/apt,1295,3,3,2020-10-03,0.78,16,245
42667890,Cuarto centrico cerca del metro Xola col. Álamos,198318649,Juan Carlos,,Benito Juárez,19.39508,-99.142,Private room,245,2,1,2020-03-16,0.11,1,365
42668120,"Mandarine Cardinal, Modern Apt. in Casa Quetzal",50305161,Host Me Tender,,Cuauhtémoc,19.41773,-99.16048,Entire home/apt,1269,3,11,2020-11-08,1.92,16,245
42668191,The Bombay Parrot New Stylish Flat in Casa Quetzal,50305161,Host Me Tender,,Cuauhtémoc,19.41727,-99.16214,Entire home/apt,1185,3,3,2020-11-03,1.34,16,333
42668378,"Bowie's Falcon, NEW! Modern Apt. in Casa Quetzal",50305161,Host Me Tender,,Cuauhtémoc,19.41787,-99.16109,Entire home/apt,1211,3,7,2020-12-02,1.17,16,258
42668475,"Bohemian Rooster, New! Deluxe Apt. in Casa Quetzal",50305161,Host Me Tender,,Cuauhtémoc,19.41924,-99.16218,Entire home/apt,985,3,12,2020-12-10,2.69,16,270
42668576,"Darwin's Garden, New! Amazing Flat in Casa Quetzal",50305161,Host Me Tender,,Cuauhtémoc,19.41756,-99.16038,Entire home/apt,1323,3,12,2020-11-30,1.98,16,259
42668683,"Jagger's Condor, New! Stylish Flat in Casa Quetzal",50305161,Host Me Tender,,Cuauhtémoc,19.41955,-99.16186,Entire home/apt,1406,3,0,,,16,1
42669223,Habitaciónes ejecutivas con la mejor ubicación,142273001,Rene Fernando,,Benito Juárez,19.40366,-99.15097,Private room,800,1,0,,,2,0
42670643,(5) GREAT APARTMENT AT THE ROMA NORTE,79379403,Juan C,,Cuauhtémoc,19.41646,-99.16103,Entire home/apt,1278,2,0,,,7,142
42670712,Habitación muy linda dentro de casa habitación.,294667579,Luis Antonio,,La Magdalena Contreras,19.32367,-99.23265,Private room,280,2,3,2020-06-30,0.31,1,365
42670758,"Departamento en Coyoacán, barrio emblemático CDMX",43224991,Arturo,,Coyoacán,19.34118,-99.15233,Entire home/apt,800,2,0,,,1,172
42670789,Loft Nereidas - cerca aeropuerto CDMX - 2 roomies,7900007,Leti Y Richard,,Venustiano Carranza,19.42355,-99.06296,Entire home/apt,330,3,4,2020-12-23,0.47,3,363
42670837,EL Rincon Del Gato Cozy Studio Suite in Coyoacan,65578349,Lilia,,Coyoacán,19.35606,-99.16106,Entire home/apt,516,1,5,2020-11-15,0.94,2,162
42671033,Loft con vista panorámica y absoluta privacidad,24372016,Ana,,Álvaro Obregón,19.33973,-99.2543,Entire home/apt,410,3,1,2020-03-22,0.11,1,365
42671133,"Lovely Apartment - Roma, Condesa, WTC",60203647,Alex Y May,,Benito Juárez,19.39845,-99.17129,Entire home/apt,534,1,46,2020-12-11,4.68,11,361
42671376,Cuarto plata en Casa Miami a sólo 5 min del WTC,64438322,Shamir,,Benito Juárez,19.39592,-99.17737,Private room,440,1,0,,,4,1
42671911,Habitaciòn San Jascinto Azul,339954174,Miguel Angel,,La Magdalena Contreras,19.3272,-99.22474,Private room,667,3,1,2020-03-07,0.10,1,89
42672067,(2) GREAT APARTMENT AT THE ROMA NORTE,79379403,Juan C,,Cuauhtémoc,19.41646,-99.16103,Entire home/apt,1206,2,2,2020-03-20,0.21,7,180
42672716,"Habibi Home - Condesa, Roma y WTC",118065909,Salomón,,Miguel Hidalgo,19.40243,-99.17571,Entire home/apt,670,7,3,2020-03-11,0.31,1,180
42683668,Departamento cerca del Aeropuerto de la CDMX,96860789,Nain,,Iztacalco,19.42004,-99.06706,Entire home/apt,500,2,1,2020-03-16,0.11,1,12
42684896,Departamento TRES en Condesa,96233968,Claudio,,Cuauhtémoc,19.40757,-99.17289,Entire home/apt,1909,3,2,2020-12-06,0.22,4,365
42685400,Habitación en la Colonia Roma para 1 huésped.,243106933,Victor,,Cuauhtémoc,19.4071,-99.16187,Private room,350,1,0,,,3,365
42686516,Habitación cerca del Centro,19536637,Alexandre,,Miguel Hidalgo,19.44716,-99.17456,Private room,295,2,2,2020-03-23,0.21,2,90
42687229,Habitación privada en la Country Club Coyoacán,31627959,María Griselda,,Coyoacán,19.35023,-99.1437,Entire home/apt,1000,1,0,,,1,365
42688101,Cozy apartment! Close to everything!,90311565,Alec,,Cuauhtémoc,19.42283,-99.16921,Entire home/apt,1276,2,9,2020-12-01,0.92,2,364
42688202,LOFT 8,10459452,Julieta,,Cuauhtémoc,19.41682,-99.17844,Entire home/apt,464,1,62,2020-12-05,6.37,5,154
42688772,Santa Fe Luxury Condo,69708118,Leslie & Alex,,Cuajimalpa de Morelos,19.36186,-99.27494,Entire home/apt,3300,2,0,,,10,74
42689262,"UPN,ASF,Colmex, Flacso,AjuscoMedio",198283087,Augusto,,Tlalpan,19.28244,-99.20717,Entire home/apt,350,2,0,,,8,365
42689725,Lindo Cuarto en el Corazón de la Condesa,340063295,Desiree Maria,,Cuauhtémoc,19.40843,-99.18009,Private room,600,3,2,2020-11-26,0.21,1,356
42690006,"Bella Habitación dentro de  ""Las Higueras""",340066034,Maria,,Coyoacán,19.34639,-99.16205,Private room,1000,2,0,,,1,180
42690312,"Lujosa habitación frente WTC, todas las amenidades",116008333,Veronica,,Benito Juárez,19.39725,-99.17533,Private room,900,2,2,2020-03-25,0.21,5,365
42690905,Departamento en la Colonia Roma,243106933,Victor,,Cuauhtémoc,19.40555,-99.16272,Entire home/apt,804,1,1,2020-03-17,0.11,3,365
42691259,Habitación privada en un acogedor apartamento,3906126,Jorge A.,,Benito Juárez,19.38595,-99.16714,Private room,250,1,3,2020-03-28,0.31,1,156
42691268,Loft amueblado cerca metro Culhuacán y San Andrés,309979940,Laura Patricia,,Iztapalapa,19.33277,-99.10083,Entire home/apt,700,1,0,,,3,365
42691527,Reforma 27 loft con vista a reforma,173382642,Alfonso Jacinto,,Cuauhtémoc,19.43374,-99.15119,Entire home/apt,820,2,0,,,1,179
42691819,"Anzúres, a 10’ de cualquier lugar en la Cdmx",340061696,Enrique,,Miguel Hidalgo,19.43334,-99.17349,Private room,600,7,0,,,1,355
42692357,"LUJOSA HABITACIÓN FRENTE WTC, TODAS AMENIDADES",116008333,Veronica,,Benito Juárez,19.3955,-99.17555,Private room,900,2,2,2020-08-11,0.21,5,365
42692422,Habitación 1 o 2 personas en zona de hospitales,287639083,Polo,,Tlalpan,19.30152,-99.16399,Private room,275,5,0,,,2,330
42692616,Departamento con ambiente relajado y silencioso.,113929091,Jeko,,Coyoacán,19.33327,-99.1437,Private room,230,7,0,,,1,90
